domainLength,visitCount,durationSeconds,isKnownAiDomain,hourOfDay,pathDepth,chatInterfacePresent,promptInputPresent,generateControlPresent,regenerateControlPresent,aiTermCount,streamingOutputPresent,fileUploadPresent,promptSubmitCount,generateClickCount,pasteEventCount,copyFromResponseCount,typedCharCountBucket,label
12,16,548,False,13,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
10,1,109,True,14,2,True,True,True,True,2,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
22,3,241,True,20,1,True,True,True,True,9,False,True,3,3,1,0,1,AI_INTERACTION
14,3,9,True,17,2,True,True,True,False,4,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
8,33,147,False,14,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
16,33,187,False,16,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
25,12,843,True,13,3,True,True,True,True,18,True,False,7,8,0,5,2,AI_GENERATION
10,7,171,False,17,3,True,True,True,False,10,False,True,3,2,3,0,1,AI_INTERACTION
13,31,862,False,20,3,True,True,True,True,4,True,False,6,6,3,0,4,AI_GENERATION
17,10,24,False,4,2,False,True,True,True,3,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
15,29,388,False,12,3,False,False,False,False,0,False,False,0,0,0,0,1,NON_AI
25,28,579,False,0,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
13,20,86,True,3,0,True,True,True,False,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
13,8,542,False,14,2,True,True,True,False,17,True,False,5,2,5,2,4,AI_GENERATION
18,33,459,True,15,2,True,True,True,True,8,True,True,4,8,3,0,2,AI_GENERATION
11,14,472,True,23,3,True,True,True,True,9,True,True,1,2,3,0,3,AI_GENERATION
17,24,116,True,3,1,True,True,True,False,4,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
9,37,364,False,17,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
16,14,326,False,7,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
11,4,794,True,2,1,True,True,True,False,6,True,False,4,6,1,0,4,AI_GENERATION
17,36,201,True,17,1,True,True,True,False,13,False,False,6,7,5,1,2,AI_GENERATION
13,7,491,False,11,2,True,True,True,False,8,False,False,1,3,0,6,2,AI_GENERATION
22,6,32,False,5,0,True,True,False,True,10,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
18,36,213,True,18,1,True,True,True,True,8,True,False,4,6,2,6,2,AI_GENERATION
13,27,277,True,18,4,True,True,True,False,5,False,True,1,2,0,0,2,AI_INTERACTION
12,1,99,False,17,2,True,True,False,False,11,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
11,16,29,True,3,0,True,True,True,False,12,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
21,26,402,False,23,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
14,7,113,True,21,0,True,True,False,False,10,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
23,47,715,True,19,4,True,True,True,True,11,True,False,7,1,2,4,4,AI_GENERATION
17,1,59,True,20,0,True,True,False,False,8,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
16,13,118,False,21,2,True,True,True,False,10,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
21,9,119,True,17,2,True,True,False,False,3,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
16,19,25,True,11,2,True,True,True,True,3,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
12,7,5,True,19,2,True,True,True,False,9,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
10,20,90,True,9,3,True,True,True,False,12,False,False,2,1,2,0,3,AI_INTERACTION
21,21,20,False,5,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
18,23,120,True,6,1,True,True,True,False,4,False,True,2,3,0,0,1,AI_INTERACTION
11,19,102,True,0,1,True,True,True,False,4,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
23,21,431,True,16,1,True,True,True,True,10,False,True,3,3,3,0,2,AI_INTERACTION
24,6,196,False,23,4,True,True,True,False,5,False,False,2,0,3,0,1,AI_INTERACTION
18,33,106,True,8,1,True,True,True,False,6,True,True,7,5,0,1,4,AI_GENERATION
20,31,221,True,19,2,True,True,True,False,17,True,True,8,5,2,0,3,AI_GENERATION
22,24,79,False,18,1,True,True,False,False,12,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
19,15,30,True,6,2,True,True,True,False,12,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
13,40,55,False,21,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
22,49,102,True,1,4,True,True,True,True,10,True,True,8,6,0,0,4,AI_GENERATION
11,25,43,True,19,1,True,True,True,True,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
10,23,251,False,23,5,False,False,False,False,0,False,False,0,0,0,0,1,NON_AI
17,8,685,True,20,3,True,True,True,True,8,True,True,5,2,0,0,2,AI_GENERATION
21,6,131,True,22,4,True,True,True,False,5,False,False,3,3,1,0,2,AI_INTERACTION
14,38,364,False,22,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
22,28,682,True,0,4,True,True,True,True,18,True,True,4,2,1,2,3,AI_GENERATION
24,6,101,True,16,2,True,True,True,False,6,False,True,3,2,2,0,1,AI_INTERACTION
15,35,426,True,19,4,True,True,True,True,13,False,False,1,1,3,0,1,AI_INTERACTION
8,18,153,False,4,4,False,False,False,False,0,False,False,0,0,1,0,1,NON_AI
21,17,114,True,21,4,True,True,True,True,9,True,True,3,5,1,4,3,AI_GENERATION
12,28,49,True,20,3,True,True,True,False,15,False,False,3,0,0,0,2,AI_INTERACTION
15,8,224,True,11,3,True,True,True,True,12,False,True,3,4,0,1,4,AI_GENERATION
12,20,40,True,8,2,True,True,True,True,4,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
13,12,175,False,21,4,True,True,True,True,9,True,False,4,3,4,5,2,AI_GENERATION
18,5,231,True,1,4,True,True,True,True,5,False,True,3,2,3,0,1,AI_INTERACTION
12,14,114,True,6,1,True,True,False,True,12,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
17,8,32,True,18,3,True,True,True,False,11,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
16,16,30,True,2,1,True,True,True,False,2,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
20,8,111,True,17,0,True,True,True,False,6,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
17,16,64,False,7,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
10,9,56,False,17,4,True,True,True,False,8,False,False,4,0,3,0,3,AI_INTERACTION
20,3,337,True,5,1,True,True,True,False,16,True,False,6,2,4,3,2,AI_GENERATION
18,33,150,True,17,2,True,True,True,False,4,False,True,2,1,0,0,3,AI_INTERACTION
19,29,331,True,11,1,True,True,True,True,4,True,True,4,1,2,0,2,AI_GENERATION
10,4,99,True,1,1,True,True,True,True,10,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
16,22,851,True,6,1,True,True,True,True,15,True,True,1,4,3,0,2,AI_GENERATION
10,50,874,True,23,2,True,True,True,False,18,False,False,1,6,2,2,4,AI_GENERATION
17,32,426,False,17,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
24,13,107,True,5,2,True,True,True,True,9,False,False,3,2,1,0,1,AI_INTERACTION
17,20,437,False,7,1,True,True,True,False,3,False,False,1,0,2,0,1,AI_INTERACTION
21,1,25,True,10,3,True,True,False,True,6,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
19,24,43,True,23,2,True,True,True,False,4,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
22,28,279,False,10,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
17,9,36,True,21,2,True,True,True,False,11,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
13,23,366,True,0,4,True,True,True,True,6,False,False,3,1,1,0,3,AI_INTERACTION
20,27,246,True,9,4,True,True,True,True,13,False,True,4,2,3,0,3,AI_INTERACTION
24,15,428,False,9,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
10,3,100,False,12,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
20,31,275,False,4,4,True,True,True,False,8,False,True,3,1,3,0,2,AI_INTERACTION
9,7,25,False,1,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
25,2,195,False,3,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
11,4,580,True,19,4,True,True,True,False,7,True,True,2,5,1,3,3,AI_GENERATION
12,8,543,False,11,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
21,25,79,True,18,2,True,True,False,False,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
10,19,313,True,23,3,True,True,True,True,16,True,True,3,2,1,0,2,AI_GENERATION
12,9,244,True,17,4,True,True,True,False,5,False,False,4,0,1,0,1,AI_INTERACTION
21,9,79,True,11,2,True,True,True,False,11,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
23,29,248,True,23,1,True,True,True,False,11,False,True,3,3,3,0,3,AI_INTERACTION
20,17,16,True,15,2,True,True,True,False,6,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
18,25,95,True,18,3,True,True,True,True,9,False,True,1,3,3,0,1,AI_INTERACTION
16,11,25,True,3,1,True,True,True,True,5,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
13,34,394,False,4,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,25,68,True,17,2,True,True,True,True,16,True,True,5,8,1,5,3,AI_GENERATION
16,2,47,True,0,0,True,True,True,False,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
11,2,101,True,20,0,True,True,True,False,2,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
15,32,400,False,3,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
14,15,104,True,2,4,True,True,True,True,4,False,True,8,5,5,6,2,AI_GENERATION
21,35,297,False,13,0,False,False,False,False,1,False,False,0,0,0,0,0,NON_AI
13,21,596,False,23,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
14,36,854,True,23,1,True,True,True,True,9,True,False,8,4,2,2,4,AI_GENERATION
25,31,264,False,9,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
10,10,10,True,21,0,True,True,True,False,3,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
10,17,112,True,0,4,True,True,True,False,8,False,True,4,3,1,0,2,AI_INTERACTION
17,7,273,True,2,1,True,True,True,True,14,False,False,1,3,3,0,3,AI_INTERACTION
17,18,110,True,22,1,True,True,True,False,6,False,False,1,3,2,0,3,AI_INTERACTION
14,8,331,True,21,3,True,True,True,False,14,False,False,4,3,3,0,1,AI_INTERACTION
23,2,97,False,12,4,False,False,False,False,0,False,False,0,0,1,0,0,NON_AI
17,21,219,True,10,3,True,True,True,False,8,False,False,4,3,3,0,1,AI_INTERACTION
24,10,275,True,16,4,True,True,True,False,15,False,False,2,2,3,0,1,AI_INTERACTION
16,32,315,True,10,3,True,True,True,True,10,False,True,4,1,1,0,3,AI_INTERACTION
11,7,619,True,14,4,True,True,True,True,11,False,False,5,3,5,2,4,AI_GENERATION
13,35,220,True,12,3,True,True,True,False,10,False,True,3,2,2,0,1,AI_INTERACTION
16,23,414,True,12,1,True,True,True,False,13,False,False,2,0,1,0,2,AI_INTERACTION
23,6,486,False,11,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
8,28,94,False,9,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
24,19,206,False,22,2,True,True,True,False,14,False,False,4,0,0,0,2,AI_INTERACTION
23,31,164,True,14,2,True,True,True,True,5,True,False,5,6,4,3,3,AI_GENERATION
16,7,327,True,17,3,True,True,True,True,14,False,True,4,2,0,2,4,AI_GENERATION
12,17,853,True,12,1,True,True,True,True,13,True,False,4,8,5,0,3,AI_GENERATION
11,33,882,True,4,1,True,True,True,True,17,True,False,1,2,4,0,4,AI_GENERATION
19,32,369,True,10,1,True,True,True,False,9,False,True,4,0,2,0,2,AI_INTERACTION
23,8,178,True,18,4,True,True,True,False,6,False,True,4,0,2,0,2,AI_INTERACTION
14,18,567,False,4,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
22,13,56,True,19,2,True,True,True,True,11,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
22,18,20,True,11,0,True,True,False,False,7,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
14,3,651,True,11,4,True,True,True,False,4,True,False,1,2,5,0,3,AI_GENERATION
16,48,532,True,2,3,True,True,True,False,20,True,False,7,7,1,4,2,AI_GENERATION
20,24,115,False,21,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
13,22,320,True,19,4,True,True,True,True,15,False,True,4,3,1,0,1,AI_INTERACTION
14,25,349,False,13,1,True,True,True,False,15,False,False,2,1,0,0,1,AI_INTERACTION
14,24,446,False,2,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
16,17,91,True,19,1,True,True,True,False,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
12,11,75,True,0,0,True,True,False,True,3,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
18,7,14,True,20,2,True,True,False,False,5,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
11,2,413,True,21,4,True,True,True,False,10,False,False,1,3,2,0,3,AI_INTERACTION
23,33,200,True,13,2,True,True,True,True,9,True,True,1,6,1,0,2,AI_GENERATION
18,41,359,True,1,3,True,True,True,False,6,True,False,6,2,4,0,4,AI_GENERATION
13,19,261,False,4,0,False,False,False,False,0,False,False,0,0,1,0,0,NON_AI
8,40,207,False,14,4,False,False,False,False,1,False,False,0,0,0,0,0,NON_AI
20,4,48,True,6,2,True,True,True,False,7,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
22,12,202,True,10,4,True,True,True,False,4,False,True,1,1,3,0,2,AI_INTERACTION
12,3,51,False,6,2,True,False,True,True,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
20,34,90,False,3,2,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
19,29,394,True,6,3,True,True,True,False,19,True,False,1,2,4,5,2,AI_GENERATION
17,14,548,False,15,4,False,False,False,False,0,False,True,0,0,0,0,0,NON_AI
16,27,402,False,14,5,False,False,False,False,0,False,False,0,0,0,0,1,NON_AI
14,22,261,True,0,2,True,True,True,False,5,False,False,4,3,0,0,2,AI_INTERACTION
21,50,290,True,4,4,True,True,True,True,5,True,True,8,3,1,5,3,AI_GENERATION
13,15,33,True,2,2,True,True,True,False,3,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
17,26,415,True,3,4,True,True,True,False,12,False,False,4,0,3,0,1,AI_INTERACTION
14,1,78,True,9,1,True,True,True,True,6,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
13,7,76,True,1,0,True,True,True,True,12,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
20,20,469,False,2,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
22,4,105,True,3,1,True,True,True,True,12,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
20,32,274,True,3,2,True,True,True,False,13,False,False,1,1,1,0,3,AI_INTERACTION
12,14,219,True,1,3,True,True,True,True,13,False,False,3,4,3,2,4,AI_GENERATION
16,5,27,False,2,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,4,429,False,4,2,True,True,True,True,9,True,True,6,5,4,6,3,AI_GENERATION
16,19,76,True,16,3,True,True,False,False,12,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
17,20,340,False,2,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
24,24,832,False,18,4,True,True,True,True,9,True,True,7,5,1,0,3,AI_GENERATION
13,49,674,False,12,1,True,True,True,True,19,True,True,3,1,4,1,4,AI_GENERATION
20,9,775,True,23,2,True,True,True,True,9,True,False,8,3,4,0,2,AI_GENERATION
10,17,98,True,23,2,True,True,True,False,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
20,21,139,True,15,1,True,True,True,False,10,False,True,4,0,1,0,1,AI_INTERACTION
24,20,423,False,10,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
18,3,497,True,11,4,True,True,True,True,9,True,True,2,1,5,3,2,AI_GENERATION
10,10,333,False,0,4,True,True,True,True,5,False,False,4,0,2,0,3,AI_INTERACTION
19,35,127,True,0,3,True,True,True,False,17,True,False,2,1,2,2,2,AI_GENERATION
17,18,119,True,10,3,True,True,False,False,2,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
14,30,225,True,5,1,True,True,True,True,6,False,False,4,2,0,0,2,AI_INTERACTION
10,7,35,False,19,1,True,True,True,True,2,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
13,20,202,True,1,3,True,True,True,False,13,False,True,1,0,2,0,3,AI_INTERACTION
20,3,119,True,22,4,True,True,True,False,13,False,False,2,1,2,0,2,AI_INTERACTION
17,38,356,False,20,2,True,True,True,True,6,True,False,1,8,2,4,4,AI_GENERATION
12,13,104,False,12,2,True,False,True,True,8,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
20,27,56,False,18,4,True,True,True,True,13,False,True,2,3,2,0,3,AI_INTERACTION
12,20,15,False,0,4,False,False,False,False,0,False,False,0,0,0,0,1,NON_AI
17,39,587,False,9,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,13,228,False,17,3,True,True,True,False,12,False,False,1,0,1,0,1,AI_INTERACTION
13,26,392,False,12,3,True,True,True,True,10,True,False,3,4,3,3,2,AI_GENERATION
25,27,108,False,18,1,True,True,True,False,12,True,True,5,2,1,2,2,AI_GENERATION
23,34,371,False,18,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
19,22,330,True,23,2,True,True,True,False,14,True,True,7,5,4,1,2,AI_GENERATION
22,5,23,True,18,3,True,True,True,False,6,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
18,2,108,True,2,2,True,True,True,False,3,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
18,13,415,True,19,4,True,True,True,False,14,False,False,4,3,1,0,2,AI_INTERACTION
14,23,221,False,13,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
10,28,311,True,6,1,True,True,True,True,12,False,False,3,0,2,0,3,AI_INTERACTION
21,15,185,False,22,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
11,10,109,True,17,3,True,True,True,True,4,True,False,4,6,1,1,4,AI_GENERATION
10,12,634,True,12,2,True,True,True,True,15,True,False,4,7,2,5,4,AI_GENERATION
25,31,264,False,1,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
16,28,390,False,11,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
23,37,175,False,11,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
22,35,182,True,15,2,True,True,True,True,11,False,True,2,2,2,0,2,AI_INTERACTION
17,13,393,True,7,2,True,True,True,False,15,False,True,4,1,0,0,2,AI_INTERACTION
11,15,77,True,9,2,True,True,True,False,6,True,False,6,2,3,0,2,AI_GENERATION
13,30,153,True,14,1,True,True,True,False,8,False,False,2,1,3,0,3,AI_INTERACTION
14,9,755,True,16,1,True,True,True,True,19,True,False,2,7,1,6,2,AI_GENERATION
21,39,654,True,9,3,True,True,True,True,4,True,False,8,5,4,0,2,AI_GENERATION
15,18,168,False,22,0,False,False,False,False,1,False,False,0,0,0,0,0,NON_AI
15,5,83,False,18,3,True,True,True,True,11,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
17,13,449,True,17,3,True,True,True,False,13,False,False,1,3,1,0,3,AI_INTERACTION
9,1,427,False,4,5,False,False,False,False,0,False,True,0,0,0,0,0,NON_AI
12,20,93,True,1,1,True,True,True,False,3,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
22,12,85,True,14,0,True,True,False,True,7,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
14,14,93,True,15,1,True,True,True,False,10,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
10,4,185,True,4,2,True,True,True,False,6,False,False,2,3,2,0,1,AI_INTERACTION
24,34,166,False,1,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
24,12,174,True,14,1,True,True,True,False,20,True,False,5,1,0,0,4,AI_GENERATION
19,38,788,True,9,2,True,True,True,False,8,False,False,8,7,4,5,4,AI_GENERATION
12,27,547,True,22,4,True,True,True,True,16,True,False,4,4,5,5,3,AI_GENERATION
18,13,273,True,18,3,True,True,True,False,9,False,False,1,2,0,0,3,AI_INTERACTION
18,20,277,True,12,4,True,True,True,True,18,True,False,6,7,2,4,3,AI_GENERATION
18,3,101,True,14,1,True,True,True,False,9,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
8,26,286,False,0,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
21,47,826,False,4,1,True,True,True,True,7,True,False,5,3,3,1,2,AI_GENERATION
16,17,96,True,7,2,True,True,True,True,6,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
19,29,662,True,21,1,True,True,True,True,10,True,False,1,8,3,2,2,AI_GENERATION
13,7,167,True,20,1,True,True,True,False,3,False,False,1,2,0,0,1,AI_INTERACTION
10,25,78,True,16,1,True,True,True,True,9,False,True,3,0,1,0,1,AI_INTERACTION
20,6,341,False,21,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
22,3,24,True,9,3,True,True,True,True,7,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
25,32,193,False,17,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
15,18,312,True,9,3,True,True,True,True,10,False,False,1,2,0,0,1,AI_INTERACTION
23,30,110,False,5,4,True,True,True,True,11,False,False,4,1,0,0,2,AI_INTERACTION
19,9,11,True,11,1,True,True,True,True,5,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
15,5,119,True,17,0,True,True,True,True,10,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
12,22,417,False,5,4,True,True,True,False,12,False,True,4,2,1,0,2,AI_INTERACTION
17,24,58,True,5,1,True,True,True,False,9,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
18,22,434,True,9,3,True,True,True,False,14,False,True,1,0,1,0,3,AI_INTERACTION
14,9,655,True,9,2,True,True,True,True,5,True,False,8,8,4,4,4,AI_GENERATION
20,35,379,True,19,2,True,True,True,True,3,False,False,3,2,2,0,2,AI_INTERACTION
18,13,10,True,5,2,True,True,True,False,4,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
20,17,10,True,8,1,True,True,True,True,11,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
22,4,5,False,14,3,True,False,True,False,10,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
19,7,133,True,20,1,True,True,True,False,14,True,False,3,6,2,0,2,AI_GENERATION
22,19,116,True,22,1,True,True,False,False,7,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
24,35,506,False,22,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
13,17,394,True,12,4,True,True,True,False,17,True,False,4,7,5,5,4,AI_GENERATION
10,46,595,False,18,2,True,True,True,True,11,True,True,4,7,1,0,4,AI_GENERATION
18,21,423,True,1,4,True,True,True,False,6,False,False,3,0,1,0,2,AI_INTERACTION
15,37,431,False,5,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
20,5,404,True,7,3,True,True,True,True,17,True,False,1,2,0,0,4,AI_GENERATION
17,20,145,True,5,4,True,True,True,False,15,False,False,1,0,0,0,1,AI_INTERACTION
18,19,65,True,15,1,True,True,True,False,9,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
20,11,24,True,9,0,True,True,False,False,10,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
15,29,289,False,0,1,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
21,11,195,True,23,3,True,True,True,True,10,False,False,4,2,0,0,3,AI_INTERACTION
14,9,89,True,17,1,True,True,True,True,9,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
15,18,317,True,3,2,True,True,True,False,12,True,False,1,2,0,5,2,AI_GENERATION
10,11,225,True,20,1,True,True,True,False,6,False,False,4,0,0,0,3,AI_INTERACTION
13,9,835,True,8,1,True,True,True,True,10,False,False,2,8,1,5,3,AI_GENERATION
18,13,713,True,2,2,True,True,True,False,9,True,True,5,4,5,0,3,AI_GENERATION
18,9,396,True,20,1,True,True,True,False,14,False,True,4,0,2,0,2,AI_INTERACTION
20,32,80,False,18,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
10,21,104,True,20,3,True,True,True,False,7,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
8,11,522,False,15,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
20,37,509,True,11,3,True,True,True,False,20,True,True,5,4,4,5,4,AI_GENERATION
10,21,95,True,16,1,True,True,True,True,9,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
21,13,97,True,10,3,True,True,True,False,11,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
23,39,553,False,0,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
20,12,103,True,9,2,True,True,True,False,4,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
14,26,375,False,1,3,True,True,True,False,9,False,True,4,0,3,0,1,AI_INTERACTION
21,34,408,True,22,2,True,True,True,False,11,False,False,4,1,1,0,3,AI_INTERACTION
19,8,489,True,12,3,True,True,True,True,5,True,True,6,1,0,4,2,AI_GENERATION
15,11,467,False,2,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
18,6,40,True,15,4,True,True,True,True,12,False,True,2,3,2,0,2,AI_INTERACTION
23,31,311,False,0,3,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
20,30,609,True,2,2,True,True,True,True,19,True,False,2,5,2,5,2,AI_GENERATION
14,12,96,True,13,1,True,True,True,True,2,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
18,37,47,False,0,0,False,True,False,False,0,False,False,0,0,0,0,0,NON_AI
22,5,51,True,15,2,True,True,False,True,11,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
19,42,181,False,22,4,True,True,True,False,4,True,True,1,1,0,2,3,AI_GENERATION
14,17,515,True,4,4,True,True,True,True,14,True,True,4,8,0,0,2,AI_GENERATION
12,3,197,True,11,3,True,True,True,False,13,False,True,3,0,1,0,2,AI_INTERACTION
16,7,338,True,4,3,True,True,True,False,13,False,False,2,0,2,0,3,AI_INTERACTION
14,26,769,True,4,2,True,True,True,False,20,True,False,5,6,5,5,2,AI_GENERATION
19,18,309,True,23,3,True,True,True,False,11,False,False,3,1,2,0,2,AI_INTERACTION
20,18,75,True,19,3,True,True,True,True,2,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
18,39,890,False,15,1,True,True,True,True,18,True,False,8,1,1,5,2,AI_GENERATION
20,19,263,False,23,5,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
19,21,105,True,8,3,True,True,True,False,14,False,False,4,3,1,0,2,AI_INTERACTION
21,11,119,True,19,1,True,True,True,False,20,True,False,5,2,4,3,2,AI_GENERATION
19,19,289,True,9,1,True,True,True,False,20,True,False,2,2,3,0,4,AI_GENERATION
8,27,59,False,12,4,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
12,12,189,True,0,1,True,True,True,False,13,True,True,8,7,1,5,4,AI_GENERATION
15,14,66,True,23,3,True,True,True,True,2,False,True,0,0,0,0,0,AI_CAPABLE_PAGE
11,6,72,True,23,2,True,True,True,False,3,False,False,0,0,0,0,0,AI_CAPABLE_PAGE
21,3,134,True,12,3,True,True,True,True,16,True,True,2,8,4,3,2,AI_GENERATION
13,21,249,True,15,1,True,True,True,False,3,False,False,3,0,2,0,3,AI_INTERACTION
12,11,437,False,19,0,False,False,False,False,0,False,False,0,0,0,0,0,NON_AI
